#NFTs;7,01135E+17;1,31123E+18;2020-09-30 09:15:37+00:00;en;False;5378;8551;21756;0;0;1
#NFTs;1,19171E+18;1,31123E+18;2020-09-30 09:11:54+00:00;und;False;28;351;759;0;1;1
#NFTs;1,31099E+18;1,31123E+18;2020-09-30 09:11:49+00:00;en;False;40;48;50;0;0;0
#NFTs;9,60069E+17;1,31123E+18;2020-09-30 09:02:30+00:00;en;False;11890;1491;3697;0;1;3
#NFTs;1,04199E+18;1,31123E+18;2020-09-30 09:01:51+00:00;en;False;232;1538;1946;1;1;5
#NFTs;1,31095E+18;1,31123E+18;2020-09-30 08:54:49+00:00;en;False;5;6;7;0;1;1
#NFTs;1,3018E+18;1,31123E+18;2020-09-30 08:52:21+00:00;en;False;141;105;89;0;1;1
#NFTs;1,31116E+18;1,31123E+18;2020-09-30 08:48:27+00:00;en;False;7;3;0;1;6;5
#NFTs;40214925;1,31123E+18;2020-09-30 08:46:38+00:00;en;False;288;8194;941;0;0;1
#NFTs;9,60069E+17;1,31123E+18;2020-09-30 08:45:43+00:00;en;False;11890;1491;3697;0;1;4
#NFTs;1,3018E+18;1,31123E+18;2020-09-30 08:43:09+00:00;en;False;141;105;89;0;1;2
#NFTs;1,31055E+18;1,31122E+18;2020-09-30 08:42:19+00:00;en;False;7;20;16;1;1;2
#NFTs;1,29941E+18;1,31122E+18;2020-09-30 08:39:08+00:00;en;False;25;259;637;0;0;2
#NFTs;1,31116E+18;1,31122E+18;2020-09-30 08:35:31+00:00;en;False;7;3;0;0;0;0
#NFTs;18791163;1,31122E+18;2020-09-30 08:24:38+00:00;en;False;768;4106;453;0;0;1
#NFTs;3428358964;1,31122E+18;2020-09-30 08:24:19+00:00;en;False;40371;14492;7123;0;4;6
#NFTs;621816317;1,31122E+18;2020-09-30 08:09:37+00:00;en;False;46548;12804;26429;19;4;40
#NFTs;9,62293E+17;1,31122E+18;2020-09-30 08:08:26+00:00;en;False;13005;2179;1993;0;1;4
#NFTs;219980169;1,31122E+18;2020-09-30 08:05:45+00:00;en;False;186;647;4629;0;0;1
#NFTs;3234262250;1,31121E+18;2020-09-30 07:59:44+00:00;en;False;490;1876;1111;0;0;0
#NFTs;1,24791E+18;1,31121E+18;2020-09-30 07:44:05+00:00;en;False;54;321;161;0;0;0
#NFTs;1,30425E+18;1,31121E+18;2020-09-30 07:28:24+00:00;en;False;268;469;1473;0;1;5
#NFTs;483025953;1,31121E+18;2020-09-30 07:24:42+00:00;en;False;8;65;48;0;0;0
#NFTs;9,61898E+17;1,3112E+18;2020-09-30 07:01:02+00:00;en;False;1442;1537;950;0;2;2
#NFTs;8,93373E+17;1,3112E+18;2020-09-30 06:56:43+00:00;en;False;1976;1279;3955;0;0;1
#NFTs;1,26359E+18;1,3112E+18;2020-09-30 06:52:30+00:00;en;False;2404;275;2226;0;2;13
#NFTs;1,08502E+18;1,3112E+18;2020-09-30 06:52:00+00:00;en;False;3211;1937;9959;1;0;12
